,tweets_VERB
830,"Evitemos el Zika, el Dengue y la Chikunguya. Elimine los criaderos de mosquitos para frenar estas enfermedades https://t.co/x4fqKKSX2I"
831,Investigan posible malformación de feto causada por mosquito del Zika en el Atlántico. https://t.co/LzaK04KSxs
832,Destinan 85 mdd en lucha contra el Zika #principales #zika #mosquito #infecciones #virus... https://t.co/ZrCDIgHmXs https://t.co/71Qvt7hBHZ
833,Alertan de nuevo por riesgo de zika en SLP por mosquitos infectados https://t.co/FAWC4wEXDs https://t.co/JQFSNj4G7C
834,Confirman hallazgo de larvas de mosquito que transmite el Zika en nueva comuna https://t.co/xk7AFD7N3w https://t.co/u3GLMNzOma
835,Contando mosquitos en lucha contra el Zika - Voz de América https://t.co/TEMQHBvKdq https://t.co/YPZmvJsQPT
836,Hallan larvas del mosquito transmisor del zika en  poblado de Camarones https://t.co/s5neSJYlU3 vía @emol
837,Evitemos la propagación de #mosquitos secando los sitios con agua estancada cerca de casa: https://t.co/cUdoZ8geEy https://t.co/3vwhVzEFNj
838,"Evitemos el Zika, el Dengue y la Chikunguya. Eliminemos los criaderos de mosquitos para frenar estas enfermedades https://t.co/t1hosNIsPm"
839,Confirman hallazgo de larvas del mosquito que transmite Zika en comuna de Camarones https://t.co/XlfQ8Gb0x4 https://t.co/K9K9DvGPGd
840,"Confirman hallazgo de larvas de mosquito del Zika en comuna de Camarones, al interior de la provincia de Arica, con municipio en Cuya"
841,Encuentran larva del mosquito que transmite el zika en la comuna de Camarones - https://t.co/X3iGlSJvbp
842,"Encuentran larvas de mosquito transmisor del Zika en poblado de Camarones: Hasta el momento, se han registrad... https://t.co/BYj3zGF8SK"
843,Avanza plan para control de mosquitos que transmiten dengue y zika https://t.co/5s1bVIEANW
844,"Recuerda, el mosquito Aedes puede transmitir -al picar a un humano- la fiebre Dengue , Chikungunya o Zika"
845,Realizarán experimentos nucleares con mosquitos en el país para contrarestar zika https://t.co/kd8WuIXx2d
846,Existe un proyecto para liberar millones de mosquitos esterilizados como fórmula para combatir la propagación del virus del #zika. #Alphabet
847,Avanza plan para control de mosquitos que transmiten dengue y zika https://t.co/hcm0AfjJmv vía @ELTIEMPO
848,"Llegó al país zika, otro virus similar al chikunguña, y se trasmite a través del mismo mosquito http://t.co/qBsKxX6W5C"
849,"Dejando de lado por un momento el tema del Zika y las enfermedades que puede transmitir un mosquito, hay re... https://t.co/btywU9nQ4c"
850,Mantener floreros y depósitos de agua limpios es muy importante para que no se prolifere el mosquito que transmite el zika
851,Aumenta el temor en residentes de #Florida por fumigación contra mosquitos del #zika https://t.co/p95h7ClUBq (📸 /AP) https://t.co/NM3qXJLSll
852,"Recuerda, el mosquito Aedes puede transmitir -al picar a un humano- la fiebre Dengue , Chikungunya o Zika"
853,"Evitar la picadura de mosquitos para prevenir la infección por #Zika, #Dengue o #Chikungunya #SiNoTePicaNoTeDaZika https://t.co/DmPq2xzUDs"
854,"Evita el Dengue, el Chikunguya y el Zika, evitemos la reproducción del mosquito https://t.co/nDqDjyPikd"
855,Comprueban virus de #zika en mosquitos en Florida. https://t.co/ZmVyU1CKFB
856,Confirman que mosquitos en Miami Beach son portadores del zika https://t.co/JBYcunicYP
857,"Detectan zika en mosquitos en Miami Beach, los primeros en EEUU continental https://t.co/vbktdJP8gw https://t.co/8vnMuHC68e"
858,Revelan que mosquitos pueden trasmitir zika a los huevos y larvas - MAS INFO: https://t.co/p5yXeWx3nn
859,Hallan zika en mosquitos atrapados en Florida https://t.co/a4ecaoMj7M https://t.co/wR9ECeZ0n8
860,Llegaron a EEUU: Mosquitos en Miami dan positivo de portar Zika https://t.co/1UL3eV05Gq
861,Hallan mosquitos portadores del zika en Miami Beach https://t.co/XibrS4CpCd
862,Hallan mosquitos portadores de zika en Miami. Es el primer hallazgo de... https://t.co/AcaEFjgDdi by @siquieresmelees via @c0nvey
863,Hallan mosquitos con virus del zika https://t.co/bRtd1nfxS7 https://t.co/uPibCTfkdh
864,Hallan mosquitos con virus del zika https://t.co/Qy5A853tGx #Florida Tomás Manrique Miami https://t.co/O8TiCnNNGR
865,"Hallan mosquitos con virus del zika: El Alcalde del condado de Miami-Dade, Carlos A. Giménez habla en una con... https://t.co/8JZUtkg2aQ"
866,Llegaron a #EEUU: Mosquitos en Miami dan positivo de portar Zika https://t.co/G4B6qRNUtM https://t.co/FagW3oOBZY
867,Hallan mosquitos portadores de zika en Miami. Es el primer hallazgo de mosquitos... https://t.co/qZaUYgbbEh by @toro_adelfa via @c0nvey
868,Hallan mosquitos portadores del zika en Miami Beach https://t.co/iH9QzRBGHc
869,"Detectan zika en mosquitos en Miami Beach, los primeros en EEUU continental:  https://t.co/8qwnKcKTSI #salud"
870,Llegaron a #EEUU: Mosquitos en Miami dan positivo de portar Zika https://t.co/acWoEyqrzv
871,Llegaron a #EEUU: Mosquitos en Miami dan positivo de portar Zika https://t.co/acWoEyqrzv https://t.co/8flfedTxYM
872,Hallan mosquitos portadores del zika en Miami Beach: https://t.co/UEwRxRm5fT https://t.co/QV2USQYuGf
873,Encuentran mosquitos con zika en Miami Beach: Las autoridades de Florida dijeron el jueves que enco... https://t.co/oGluimkcSC #noticias
874,Encuentran mosquitos con zika en Miami Beach: Las autoridades de Florida… https://t.co/DadlOwUT7P #bvc #trading https://t.co/HhkSJnhJWU
875,Llegaron a #EEUU: Mosquitos en Miami dan positivo de portar Zika https://t.co/0bqTW8nVGH mas en https://t.co/zA26ESkdkC
876,Descubren primeros mosquitos con Zika en EUA: Por primera vez en Estados Unidos se descubrieron mosquitos que... https://t.co/4xnSgLyAnu
877,Aplica correctamente el repelente de mosquitos y protégete del Zika - Terra México https://t.co/5MBu48jqZv
878,"Detectan zika en mosquitos en Miami Beach, los primeros en EEUU continental https://t.co/FESmRaNOay"
879,Aplica correctamente el repelente de mosquitos y protégete del Zika https://t.co/0JHWNIZ6Mc
880,Hallan mosquitos portadores de zika en Miami. Es el primer hallazgo de mosquitos con zika en EE.UU. continental https://t.co/X41hOLHJyx
881,Hallan mosquitos portadores del zika en Miami Beach https://t.co/XwwgT67x8o https://t.co/cGhKTgd1HX
882,Descubren mosquitos portadores de Zika en Miami Beach https://t.co/dnemhuJwP1 #primerimpacto
883,Atrapan mosquitos con zika: En tres grupos de mosquitos atrapados en Miami Beach se encontró el virus de zika... https://t.co/WraD3zaxiB
884,Descubren primeros mosquitos con Zika en EU https://t.co/kVjmbTdxqK https://t.co/Jl2DGQet53
885,Llegaron a EEUU: Mosquitos en Miami dan positivo de portar Zika https://t.co/G4B6qRNUtM
886,Confirman la presencia de mosquitos portadores de zika en Miami https://t.co/xZEURa31kp https://t.co/ZhQR9aPdmZ
887,Vuelven los mosquitos y reaparece el fantasma del zika https://t.co/LN9vhfrypH
888,Aplica correctamente el repelente de mosquitos y protégete del Zika -  https://t.co/T6scuMwws1 https://t.co/6CZyJc1fcX
889,Detectan mosquitos con Zika en Miami https://t.co/P0ROtU0mMy ~ vía diaadiacomar
890,Confirman la presencia de mosquitos portadores de zika en Miami https://t.co/jUuElWyIUR #NoTextAndDrive https://t.co/I3dFiL1se7
891,Confirman que en Miami hay mosquitos portadores del virus del Zika #tapa https://t.co/2jyuxMruJb
892,Atacando el mosquito del Zika matan millones de abejas en Carolina del Sur! Quien polinizara las flores? https://t.co/h40bviUpb3
893,Confirman que mosquitos en Miami son portadores del virus del #Zika  https://t.co/JS7NGDT4jg vía @diarionortecom
894,Confirman la presencia de mosquitos portadores de zika en Miami: Fue luego de las pruebas en insectos. El dep... https://t.co/6ogtIbW0XP
895,Hallan mosquitos portadores del zika en Miami Beach: TweetMosquitos portadores del virus del Zika han sido id... https://t.co/XOglNGFvYx
896,Confirman que hay mosquitos en Miami que son portadores del virus Zika https://t.co/XStIob60l3 https://t.co/EGLsh2ryti
897,Confirman la presencia de mosquitos portadores de zika en Miami https://t.co/XEvLXc5UQ0
898,Confirman que hay mosquitos en Miami que son portadores del virus Zika: El virus del Zika apareció por primer... https://t.co/9yiZmJR1ZK
899,Detectan mosquitos con #Zika en #Miami https://t.co/rsaP6bGfNu vía @diaadiacomar
900,Hallan mosquitos portadores del zika en Miami Beach - https://t.co/pWJW44nXtv #zika #miami #mosquitos https://t.co/FXgnKkUnB5
901,Confirman que hay mosquitos en Miami que son portadores del virus Zika:   Salud 10:03 Confirman que hay mosq... https://t.co/sXtNFjQjnk
902,Confirman que mosquitos en Miami son portadores del virus del Zika - https://t.co/f4upkZGTDZ https://t.co/XTrnqA8AcW
903,Aplica correctamente el repelente de mosquitos y protégete del Zika -  https://t.co/T6scuMwws1 https://t.co/4puCxFMZxd
904,Hallan mosquitos portadores del zika en Miami Beach. https://t.co/eALwOgz2S2 https://t.co/hZZTvWwOd1
905,"Evita enfermedades transmitidas por mosquitos, di no al  #zika #chikungunya y #dengue https://t.co/gMAqOBA33q"
906,"Hallan mosquitos portadores del zika en Miami Beach, el primer hallazgo en Estados Unidos continental. https://t.co/p1aBLhJTQI #Florida #USA"
907,Confirman que mosquitos hallados en Florida son portadores del Zika https://t.co/RY3EfO9orz vía @Venezolanonews
908,Confirman la presencia de mosquitos portadores de zika en Miami https://t.co/1R8GI59C9G https://t.co/2uThOyJ9jN
909,"Verás hijo, todo comenzó cuando quisimos erradicar las cabezas de Hey Arnold eliminando los mosquitos de zika, pero nos echamos a las abejas"
910,Hallan mosquitos portadores del zika en Miami Beach https://t.co/9RYD6A6ZsK
911,Aplica correctamente el repelente de mosquitos y protégete del Zika #Belleza #CdVictoria  https://t.co/djvpEYgTKx https://t.co/Gm5x7cI56G
912,Confirman que mosquitos hallados en #Florida son portadores del Zika - https://t.co/p0rWLMqv7H #Miami #Wynwood #EEUU #Zika
913,Hallan mosquitos portadores del zika en Miami Beach https://t.co/pt02ynLAaF https://t.co/D0N8Kc27V9
914,"Pasaron a fumigar, salieron más mosquitos, de solo salir 1 ahora salen 15 y ahora ya hay zika en mi casa...  Gracias?"
915,Lanzan campaña contra el #Zika ante hallazgo de criaderos de mosquitos transmisores https://t.co/sCsV3BedW0 https://t.co/igSrkMsOMg
916,Aplica correctamente el repelente de mosquitos y protégete del Zika -  https://t.co/T6scuMwws1 https://t.co/tkRzorP8e0
917,Confirman que mosquitos hallados en #Florida son portadores del Zika - https://t.co/9nlFOTzH5n #Miami #Wynwood #EEUU #Zika
918,"Confirman la presencia de mosquitos portadores de zika en Miami ,,,,https://t.co/XEvLXbOjrq"
919,Hallan zika en mosquitos atrapados en Florida - La Jornada https://t.co/begG8NuV28
920,Confirman que mosquitos hallados en #Florida son portadores del Zika - https://t.co/p0rWLMqv7H #Miami #Wynwood #EEUU #Zika
921,@normandoh   Así pronto acabarán con el Zika.   Todos los humanos morirán y los mosquitos seguirán viviendo.  ¡Vaya modelo!
922,"Advertimos a trabajadores de @SerenadelMar destruir criaderos del mosquito transmisor de dengue, chikungunya y Zika https://t.co/g2RniG9GZd"
923,Siembra bromelias en tu jardín y el mosquito que causa el zika  se muere comprobado
924,"Evitemos que mosquito Aedes aegypti causante del Dengue, la Chikungunya y el Zika ingrese a nuestra ciudad, sigue... https://t.co/93lD0q8Znf"
925,"Soltarán mosquitos transgénicos contra zika en Islas Caimán: GEORGE TOWN, Islas Caimán. Un proyecto para redu... https://t.co/khqr4qySvy"
926,Soltarán mosquitos transgénicos contra zika en Islas Caimán: AP Un proyecto para reducir la cantidad de mosquitos en las Islas Caimán...
927,Soltarán mosquitos transgénicos contra Zika en Islas Caimán https://t.co/xEPYgwgOoW #DiarioLibre https://t.co/0ulY4OPSxS
928,"Conoce las diferencias entre #dengue, #chikungunya y #zika, enfermedades que son transmitidas por un mismo mosquito. https://t.co/Y74dADzYF7"
929,Deteniendo el virus del Zika: el caso de los mosquitos mutantes https://t.co/WwU3SZbyNb
930,Soltarán mosquitos transgénicos contra zika https://t.co/OKElny6Tfb via @undefined
931,Soltarán mosquitos transgénicos contra zika https://t.co/YUFI9IgV2d https://t.co/LyD3EcnfeH
932,Soltarán mosquitos transgénicos contra Zika en Islas Caimán https://t.co/M8A7c135Z1
933,"Soltarán mosquitos transgénicos contra zika en Islas Caimán: GEORGE TOWN, Islas Caimán (AP) — Un proyecto par... https://t.co/AuTaLkvhaG"
934,Soltarán mosquitos transgénicos contra zika en Islas Caimán - La liberación de mosquitos comenzará en una regió... https://t.co/JX925n2CNP
935,Soltarán mosquitos transgénicos contra el zika en las Islas Caimán https://t.co/fBDgHYo1nq
936,Soltarán mosquitos transgénicos contra zika en Islas Caimán ciencia/soltaran-mosquitos-transgenicos-contra-zika-en-islas-caiman
937,"Hablamos con Silvia Oviedo, cofundadora de @StingbyeSl, que han creado unas camisetas que repelen los mosquitos del Zika #LaNocheDeFondo"
938,"Combata el Zika con esta nueva capa protectora en la piel. Con esta capa protectora, no hay mosquito que lo pique. https://t.co/katm9pEXHn"
939,Proteja a sus niños de las picaduras de mosquitos con repelentes aprobados por la EPA: https://t.co/25YBjBs7Vh https://t.co/lEvYBKz3LK
940,"Evite viajar a áreas afectadas por #Zika, y si viaja, evite las picadas de mosquitos. #ZAPzika"
941,"Use un sombrero, camisa de mangas largas, pantalones largos, zapatos y calcetines (m para evitar picaduras de mosquitos y #zika #ZAPZIka"
942,"Sepa cómo protegerse contra el virus del #Zika, especialmente si vive en una zona donde hay transmisión #ZAPZika https://t.co/NfEq6mDBqJ"
943,"Pida al congreso que se comprometa ahora a proteger bebés del #Zika, firme esta petición: https://t.co/VmElF1s3ex https://t.co/kMowHGXIVk"
944,Protege a tus bebes y niños contra el mosquito que transmite el virus del Zika. Disponible en #QuePequeños... https://t.co/ubhlefEjTy
945,Protege a tu familia del mosquito transmisor del #Zika con @Radarcan https://t.co/LRPsefwYYA https://t.co/HgCfZJ6rPL
946,Eliminar criadero de mosquitos en la lucha contra dengue y zika: En la guerra contra el mosquito Aedes aegypt... https://t.co/x6SiOWkyMJ
947,Eliminar criadero de mosquitos en la lucha contra dengue y zika https://t.co/f7GMlK17cW /via @e_consulta
948,Crearon una línea de ropa que repele el mosquito del zika  https://t.co/p2UMrOf2LM | #salud
949,Fabrican ropa en #Brasil que repele el mosquito del #zika https://t.co/LRqJ5U14e6
950,Pretenden rocearnos desde el aire con insecticida para el mosquito del zika pero no recogen las llantas viejas acumuladas
951,Redoblan esfuerzos para exterminar a mosquitos transmisores de Zika https://t.co/3W6AsBd4sF #NoTextAndDrive https://t.co/b9b3RTajtc
952,Hallan mosquitos portadores del zika en Miami Beach https://t.co/eVEoDwfSY2 https://t.co/ThxymealUU
953,Hallan mosquitos portadores del zika en Miami Beach https://t.co/nj1XZSCuQv https://t.co/1DcdNhDtaO
954,Necesito repelente para mosquitos con zika/dengue/chikungunya...y de paso contra hipócritas
955,Encuentran tres mosquitos portadores del Zika en Florida https://t.co/FN31MhxGSQ
956,Encuentran tres mosquitos portadores del Zika en Florida Son los primeros en la parte continental de EE. UU.; los … https://t.co/LFKXSlLEUY
957,Deteniendo el virus del Zika: el caso de los mosquitos mutantes https://t.co/1xW3iwaLp4
958,Hallan mosquitos portadores del zika en Miami Beach https://t.co/292sLQJ3X0 https://t.co/bhlwgIJCjN
959,Rociarán un sector de San Diego contra mosquitos que transportan zika https://t.co/30o4MU0rSj
960,Redoblan esfuerzos para exterminar a mosquitos transmisores de Zika https://t.co/E0ZfKca1QV
961,Crean fábrica de mosquitos para combatir el Zika https://t.co/5ttaOzKTEK
962,"Mantener tu hogar sin criaderos de mosquito es importante para prevención Zika, Dengue o Chikungunya #Distrito09D09 https://t.co/rRO0FvSUOB"
963,Fumigan en Miami Beach contra el mosquito transmisor del zika https://t.co/4g9yvzZduO https://t.co/O6ypGZunSO
964,"Fumigan en Miami Beach contra el mosquito transmisor del zika:              EEUU ZIKAMiami (EE.UU.), 6 sep (E... https://t.co/ef1nmUlNFQ"
965,Fumigan en Miami Beach contra el mosquito transmisor del zika: MIAMI.- Camiones fumigaron hoy contra el mosquito transmisor del zika ...
